source;transaction;type_bien;titre;prix_fcfa;surface_m2;prix_m2_fcfa;chambres;quartier;sous_quartier;standing;url;scraped_at
jiji;achat;villa;3chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;165000000;300;550000;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/3chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-8WcUzzZT02hVsffCRguT3FWk.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans La Villa, Cocody à Vendre;578000000;600;963333;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-duplex-dans-la-villa-cocody-a-vendre-5EzPvfe5SuBNGB1YNJUPANs7.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;3chbre Blocs d'appartements dans Ismaël Coulibaly, Cocody à Vendre;80000000;600;133333;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/3chbre-blocs-dappartements-dans-ismael-coulibaly-cocody-a-vendre-w6LEQGbjWVyRM3dAvDPBr6LD.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans La Terre Immobilière, Cocody à Vendre;430000000;840;511905;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-duplex-dans-la-terre-immobiliere-cocody-a-vendre-sBCweYGqj5c9vekzSrmAIdHf.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Villa dans Ismaël Coulibaly, Cocody à Vendre;100000000;250;400000;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-villa-dans-ismael-coulibaly-cocody-a-vendre-yppq1QArbuCvA4wGkHxE4sdN.html;2026-05-02T00:28:16+00:00
jiji;achat;maison;Meublé 10chbre Maison de ferme dans Yozalem, Cocody à Vendre;280000000;300;933333;10;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/meuble-10chbre-maison-de-ferme-dans-yozalem-cocody-a-vendre-pXJ8lG6I8KRjKbGVjuEBu2ch.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans A La Rivera, Cocody à Vendre;350000000;400;875000;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-duplex-dans-a-la-rivera-cocody-a-vendre-6i9Kp8N9fes5PfkDXvoedN3z.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans Yozalem, Cocody à Vendre;210000000;385;545455;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-duplex-dans-yozalem-cocody-a-vendre-p2doz1q1ewhCxLThML9FNPHu.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans Djorobite, Cocody à Vendre;95000000;150;633333;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-duplex-dans-djorobite-cocody-a-vendre-z0zSUR1eeyghmXWQWqPoBhtn.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;3chbre Appartement dans Cocody à Vendre;80000000;114;701754;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/3chbre-appartement-dans-cocody-a-vendre-yCEBnDeALrw8cZAJkqD8cpGy.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;20chbre Blocs d'appartements dans La Terre Immobilière, Cocody à Vendre;580000000;600;966667;20;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/20chbre-blocs-dappartements-dans-la-terre-immobiliere-cocody-a-vendre-2sHAqs2kNZ7otGKXQd65ioj6.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;2chbre Appartement dans Le Plateau à Vendre;150000000;114;1315789;2;Plateau;;;https://jiji.co.ci/le-plateau/houses-apartments-for-sale/2chbre-appartement-dans-le-plateau-a-vendre-ypISCUOWf4JU01dDWbb4ZQxY.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 7chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;2000000;700;2857;7;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-7chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-as6q6LYaazwdZMBd7htRMg3n.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;2chbre Appartement dans La Terre Immobilière, Yopougon à Vendre;18000000;130;138462;2;Yopougon;;;https://jiji.co.ci/yopougon/houses-apartments-for-sale/2chbre-appartement-dans-la-terre-immobiliere-yopougon-a-vendre-aNbScnk8qGATYhr7mMdmUjqK.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;6chbre Duplex dans Riviera 3, Cocody à Vendre;450000000;401;1122195;6;Cocody;Riviera 3;;https://jiji.co.ci/cocody/houses-apartments-for-sale/6chbre-duplex-dans-riviera-3-cocody-a-vendre-umq4uznSUyBu27s38F6LFMZh.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Meublé 3chbre Villa dans Elite Immobilier, Grand-Bassam à Vendre;160000000;400;400000;3;Grand-Bassam;;;https://jiji.co.ci/grand-bassam/houses-apartments-for-sale/meuble-3chbre-villa-dans-elite-immobilier-grand-bassam-a-vendre-wnAUys8BkaZ4BkcrGNpyqhOG.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;6chbre Duplex dans Francis Gweh, Cocody à Vendre;2500000000;1500;1666667;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/6chbre-duplex-dans-francis-gweh-cocody-a-vendre-xg1k0q0m8WcAYMpvzUlfUMko.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;8chbre Duplex dans Faya Cité Mugefci, Cocody à Vendre;200000000;500;400000;8;Cocody;Faya;;https://jiji.co.ci/cocody/houses-apartments-for-sale/8chbre-duplex-dans-faya-cite-mugefci-cocody-a-vendre-p3A0wrQiVrjqzJ9kYh9ma2pH.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;850000;300;2833;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-xw3L07lhrdavhEX2NwN4QQpI.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans Wins Group, Cocody à Vendre;170000000;250;680000;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-duplex-dans-wins-group-cocody-a-vendre-1bLRgenKRCjDiWtoV4pZHRfN.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;10chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;1000000;700;1429;10;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/10chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-waqoRLhQZJbhybveqesVhreg.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans Adama, Bingerville à Vendre;170000000;320;531250;4;Bingerville;;;https://jiji.co.ci/bingerville/houses-apartments-for-sale/4chbre-duplex-dans-adama-bingerville-a-vendre-7VkOeTBeUzyqfkv33exah7xY.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;6chbre Duplex dans Bingerville, Cocody à Vendre;150000000;300;500000;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/6chbre-duplex-dans-bingerville-cocody-a-vendre-8IbBt9a0wAhLYiZf3WzBM6WO.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;3chbre Duplex dans Asna Assie, Bingerville à Vendre;145000000;300;483333;3;Bingerville;;;https://jiji.co.ci/bingerville/houses-apartments-for-sale/3chbre-duplex-dans-asna-assie-bingerville-a-vendre-cFZgDJhlkzZ8lOLG0ozPjTq7.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;3chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;140000000;400;350000;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/3chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-x9IqCCSRObtnQpNuOBPi4p1G.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;Meublé 3chbre Appartement dans Particulier, Le Plateau à Vendre;260000000;240;1083333;3;Plateau;;;https://jiji.co.ci/le-plateau/houses-apartments-for-sale/meuble-3chbre-appartement-dans-particulier-le-plateau-a-vendre-newBdTJLNF4WqpeGCQEOxbty.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;2chbre Appartement dans Ismael Coulibaly, Cocody à Vendre;50000000;91;549451;2;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/2chbre-appartement-dans-ismael-coulibaly-cocody-a-vendre-coHF2dDUWQrVb0rIJBBUjBGO.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Massa Immobilier, Cocody à Vendre;350000000;350;1000000;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-massa-immobilier-cocody-a-vendre-jVgOmXQunhk8zMi4oAbZW7cO.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;8chbre Duplex dans Akandje, Bingerville à Vendre;90000000;600;150000;8;Bingerville;;;https://jiji.co.ci/bingerville/houses-apartments-for-sale/8chbre-duplex-dans-akandje-bingerville-a-vendre-fXCOZ6KSgiVKdIfJflHjIPYY.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Cocody à Vendre;200000000;300;666667;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-cocody-a-vendre-aInfnA19eIoQMtWoB6hjrE6V.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans Villa Duplex, Cocody à Vendre;150000000;287;522648;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-duplex-dans-villa-duplex-cocody-a-vendre-nCJY5ySYPJQU9K8QKA465QQ1.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;350000000;350;1000000;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-2ROC78CLssR7mX2HtOWlz1HF.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Ismaël Coulibaly, Bingerville à Vendre;110000000;310;354839;5;Bingerville;;;https://jiji.co.ci/bingerville/houses-apartments-for-sale/5chbre-duplex-dans-ismael-coulibaly-bingerville-a-vendre-ufERnjY7R8bsAyRtlwRfRqs.html;2026-05-02T00:28:16+00:00
jiji;achat;maison;3chbre Maison dans Yopougon à Vendre;50000000;150;333333;3;Yopougon;;;https://jiji.co.ci/yopougon/houses-apartments-for-sale/3chbre-maison-dans-yopougon-a-vendre-pUEO6cO6fj4CXroKrS7DYU6F.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;1chbre Appartement dans Appartement Sacsi 11, Marcory à Vendre;85029500;71;1197599;1;Marcory;;;https://jiji.co.ci/marcory/houses-apartments-for-sale/1chbre-appartement-dans-appartement-sacsi-11-marcory-a-vendre-41cGF6EWROpfW31zSzfP068o.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;14chbre Blocs d'appartements dans Zié Multi-Service, Cocody à Vendre;997000000;600;1661667;14;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/14chbre-blocs-dappartements-dans-zie-multi-service-cocody-a-vendre-k6OUvYuJSWheovzNlniQuM2l.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;6chbre Duplex dans Angré Nouveau Chu, Cocody à Vendre;155000000;250;620000;6;Cocody;Angré;;https://jiji.co.ci/cocody/houses-apartments-for-sale/6chbre-duplex-dans-angre-nouveau-chu-cocody-a-vendre-oZZpOnV6VfjBJLpeRPRb4daQ.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 12chbre Duplex dans Zié Multi-Service, Cocody à Vendre;850000000;850;1000000;12;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-12chbre-duplex-dans-zie-multi-service-cocody-a-vendre-bnZwvE1s5OTiF6yGjJznaLYB.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Francis Gweh, Cocody à Vendre;400000000;400;1000000;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-francis-gweh-cocody-a-vendre-fSiZ4E2T8A7CveFVoB4gi2Iv.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Beraka Corporation, Cocody à Vendre;400000000;406;985222;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-beraka-corporation-cocody-a-vendre-iDEMaicscfYG1f5HDbBIDxYk.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;8chbre Duplex dans Zié Multi-Service, Cocody à Vendre;123000000;200;615000;8;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/8chbre-duplex-dans-zie-multi-service-cocody-a-vendre-fH0KXJyDkMOCh9O3jhhlAiUC.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;6chbre Duplex dans Francis Gweh, Cocody à Vendre;350000000;400;875000;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/6chbre-duplex-dans-francis-gweh-cocody-a-vendre-3WvrQy7ju86s5AGBUqNQyxv4.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;3chbre Blocs d'appartements dans Ismael Coulibaly, Bingerville à Vendre;50000000;185;270270;3;Bingerville;;;https://jiji.co.ci/bingerville/houses-apartments-for-sale/3chbre-blocs-dappartements-dans-ismael-coulibaly-bingerville-a-vendre-pwcmJSRxewyx9vevfeRlFnbw.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;6chbre Duplex dans Francis Gweh, Cocody à Vendre;550000000;511;1076321;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/6chbre-duplex-dans-francis-gweh-cocody-a-vendre-3tgpNxUvWFTji788zUB8fgDh.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;2chbre Appartement dans Aaa, Marcory à Vendre;150000000;125;1200000;2;Marcory;;;https://jiji.co.ci/marcory/houses-apartments-for-sale/2chbre-appartement-dans-aaa-marcory-a-vendre-suL3QBT2OUCOTlSd1XXl4HzY.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;3chbre Duplex dans Francis Gweh, Cocody à Vendre;115000000;200;575000;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/3chbre-duplex-dans-francis-gweh-cocody-a-vendre-mh6SRBOpwH0LOQF37WIuFkut.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 6chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;2000000;2000;1000;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-6chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-gqhMTEZoUD1965zpaMcoqMyQ.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;3chbre Appartement dans Asna Assie, Cocody à Vendre;39000000;200;195000;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/3chbre-appartement-dans-asna-assie-cocody-a-vendre-5iL35mrE3lxYcXaZ16Jx8y7c.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;7chbre Duplex dans Cocody à Vendre;280000000;373;750670;7;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/7chbre-duplex-dans-cocody-a-vendre-9S5WiYtx5VRO8hUnyb9IRQFS.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;6chbre Villa dans Cocody à Vendre;400000000;500;800000;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/6chbre-villa-dans-cocody-a-vendre-hI33ebfpyG8lBNSPGiTF46c6.html;2026-05-02T00:28:16+00:00
jiji;achat;maison;Furnished 20chbre Maison dans Icm Immobilier, Cocody à Vendre;15000000000;20;750000000;20;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-20chbre-maison-dans-icm-immobilier-cocody-a-vendre-dQdxZAuF8ene4M9USCzVEdHz.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;3chbre Villa dans Ismael Coulibaly, Cocody à Vendre;500000;300;1667;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/3chbre-villa-dans-ismael-coulibaly-cocody-a-vendre-uXEvINCjoFkQMa1JX9Kc9uGm.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;3chbre Villa dans Gabonza, Yopougon à Vendre;40000000;200;200000;3;Yopougon;;;https://jiji.co.ci/yopougon/houses-apartments-for-sale/3chbre-villa-dans-gabonza-yopougon-a-vendre-Bl1derf5yEO9wQpBRHbp0AVW.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Cocody à Vendre;185000000;400;462500;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-cocody-a-vendre-dEOjkoHI4glgr5C74iqmIvTI.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Villa dans Yozalem Business, Cocody à Vendre;420000000;500;840000;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-villa-dans-yozalem-business-cocody-a-vendre-19vWeR7KlkdLIQGxpaIqR8KW.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans G.F.J Immobilier, Cocody à Vendre;150000000;300;500000;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-duplex-dans-g-f-j-immobilier-cocody-a-vendre-r1kbNTGsoC2YCJSONX3ZZmn5.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;4chbre Appartement dans Grand-Bassam à Vendre;75000000;450;166667;4;Grand-Bassam;;;https://jiji.co.ci/grand-bassam/houses-apartments-for-sale/4chbre-appartement-dans-grand-bassam-a-vendre-cpmznSA3fHpw3mIP3PmZw2Jz.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Villa dans Zié Multi-Service, Cocody à Vendre;500000000;604;827815;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-villa-dans-zie-multi-service-cocody-a-vendre-x4XhA6FAGgdlEpylD1jkMbK3.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;10chbre Duplex dans Bingerville Anan à Vendre;275000000;1200;229167;10;Bingerville;;;https://jiji.co.ci/bingerville/houses-apartments-for-sale/10chbre-duplex-dans-bingerville-anan-a-vendre-hS4SUpQl4iIxHKeLt9QgyIqP.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 5chbre Duplex dans Zié Multi-Service, Cocody à Vendre;90000000;200;450000;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-5chbre-duplex-dans-zie-multi-service-cocody-a-vendre-cFnWdyueOnGIXpA9Uc9tgvYo.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;2chbre Appartement dans La Terre Immobilière, Cocody à Vendre;45000000;100;450000;2;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/2chbre-appartement-dans-la-terre-immobiliere-cocody-a-vendre-iMrViJRp4GSMTJXvDOhRyFa7.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;8chbre Duplex dans Nouveau Chu, Cocody à Vendre;470000000;750;626667;8;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/8chbre-duplex-dans-nouveau-chu-cocody-a-vendre-AQcbsCHuycduGWIvdxyICklP.html;2026-05-02T00:28:16+00:00
jiji;achat;maison;7chbre Maison dans Adama, Cocody à Vendre;1700000000;1300;1307692;7;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/7chbre-maison-dans-adama-cocody-a-vendre-yuewZwhRrDtssGTM5xUlqcPY.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;1400000;300;4667;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-61OaGQpww90GjwkIQUUnttob.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;Meublé 3chbre Appartement dans Ismaël Coulibaly, Cocody à Vendre;85000000;91;934066;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/meuble-3chbre-appartement-dans-ismael-coulibaly-cocody-a-vendre-xoMrip0W9ajQX53RSn4Dpnog.html;2026-05-02T00:28:16+00:00
jiji;achat;maison;Furnished 8chbre Maison dans Ismaël Coulibaly, Cocody à Vendre;900000;2000;450;8;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-8chbre-maison-dans-ismael-coulibaly-cocody-a-vendre-b33ZFKchAgUKS9LZnunPEc0T.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans Cocody à Vendre;270000000;430;627907;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-duplex-dans-cocody-a-vendre-AZDR9FwTDZh0SXWUBqy7KmVd.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;7chbre Duplex dans Ismaël Coulibaly, Bingerville à Vendre;275000000;1200;229167;7;Bingerville;;;https://jiji.co.ci/bingerville/houses-apartments-for-sale/7chbre-duplex-dans-ismael-coulibaly-bingerville-a-vendre-5H2Xz0I693MuQ6XWaZ0IxszB.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 3chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;170000000;3000;56667;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-3chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-tsSmNFwgj7A2GxN8oeX6E1KP.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Zié Multi-Service, Cocody à Vendre;165000000;300;550000;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-zie-multi-service-cocody-a-vendre-fG0uq7L0yhkv6e9fiomuIX5n.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;9chbre Duplex dans Francis Gweh, Cocody à Vendre;1000000000;1000;1000000;9;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/9chbre-duplex-dans-francis-gweh-cocody-a-vendre-hHJOEEAv4zmcO9y5aAbcVBK.html;2026-05-02T00:28:16+00:00
jiji;achat;maison;7chbre Maison dans Yozalem Business, Cocody à Vendre;900000000;512;1757812;7;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/7chbre-maison-dans-yozalem-business-cocody-a-vendre-iRHuzLkcK0HZHs4iSvUPzzQV.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans G.F.J Immobilier, Cocody à Vendre;90000000;300;300000;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-duplex-dans-g-f-j-immobilier-cocody-a-vendre-AWMORl2WwdfB7ZTxNWevdgnl.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;6chbre Duplex dans Ismael Coulibaly, Cocody à Vendre;8500000000;2000;4250000;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/6chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-qiP2Qkv6DE65C9UYF5ovNup8.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Ismael Coulibaly, Bingerville à Vendre;100000000;220;454545;5;Bingerville;;;https://jiji.co.ci/bingerville/houses-apartments-for-sale/5chbre-duplex-dans-ismael-coulibaly-bingerville-a-vendre-BySwSOI8Hb5X6hx3UC1NeFgO.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;270000000;300;900000;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-6jtgXSe7O6zyLTnP8ihb5wvG.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;3chbre Villa dans Grand-Bassam à Vendre;180000000;800;225000;3;Grand-Bassam;;;https://jiji.co.ci/grand-bassam/houses-apartments-for-sale/3chbre-villa-dans-grand-bassam-a-vendre-51phIITbUYLkmmZxCxuzf9TE.html;2026-05-02T00:28:16+00:00
jiji;achat;maison;3chbre Maison dans Cocody à Vendre;57000000;62;919355;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/3chbre-maison-dans-cocody-a-vendre-5SpDje14tpREfuy9n1DpwMaN.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;6chbre Duplex dans Wimsgroupe@Gmail.Com, Bingerville à Vendre;190000000;300;633333;6;Bingerville;;;https://jiji.co.ci/bingerville/houses-apartments-for-sale/6chbre-duplex-dans-wimsgroupe-gmail-com-bingerville-a-vendre-nvAd6hmhNKXE7KKmVfhera3c.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Villa dans Ismaël Coulibaly, Cocody à Vendre;900000;3000;300;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-villa-dans-ismael-coulibaly-cocody-a-vendre-kVnhrPQANWkhdWEa5Im9sFXs.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;3chbre Villa dans Niaba Hermann, Songon à Vendre;55000000;140;392857;3;Songon;;;https://jiji.co.ci/songon/houses-apartments-for-sale/3chbre-villa-dans-niaba-hermann-songon-a-vendre-dxdWc6NUAvkm2pi1MOhvbvMC.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;20chbre Blocs d'appartements dans Diomande Moustapha, Treichville;2600000000;500;5200000;20;Treichville;;;https://jiji.co.ci/teichville/houses-apartments-for-sale/20chbre-blocs-dappartements-dans-diomande-moustapha-treichville-32VlWFs6DhhpT0MsXjuKCDtc.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;3chbre Duplex dans Cocody à Vendre;360000000;2000;180000;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/3chbre-duplex-dans-cocody-a-vendre-wK2kwARrP1AKHNIDfFhLf2hY.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;6chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;185000000;200;925000;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/6chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-85I2MHL7OmiPE0mM2qKfcWOs.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans Tcci Sarl, Cocody à Vendre;70000000;200;350000;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-duplex-dans-tcci-sarl-cocody-a-vendre-mLZkjm4CP4xVsygq7NEISgrZ.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Villa dans Asna Assie, Cocody à Vendre;60000000;200;300000;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-villa-dans-asna-assie-cocody-a-vendre-vVBCPkOCM9eU7g9B3APS5F5j.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;3chbre Villa dans La Terre Immobilière, Cocody à Vendre;175000000;300;583333;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/3chbre-villa-dans-la-terre-immobiliere-cocody-a-vendre-2uW3qVicUNkUFdSqyWdZb4LX.html;2026-05-02T00:28:16+00:00
jiji;achat;maison;Furnished 4chbre Maison dans Ismaël Coulibaly, Cocody à Vendre;850000;300;2833;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-4chbre-maison-dans-ismael-coulibaly-cocody-a-vendre-rsR2iV48qDEmej20Cr3NKOfW.html;2026-05-02T00:28:16+00:00
